4	15
4	15
7	15
5	15
5	15
4	15
11	15
5	15
2	15
5	15
4	15
3	15
9	15
7	15
11	15
8	15
5	15
4	15
4	15
11	15
4	15
4	15
5	15
11	15
4	15
8	15
7	15
11	15
4	15
10	15
9	15
5	15
5	15
11	15
7	15
12	15
11	15
4	15
5	15
5	15
7	15
7	15
4	15
11	15
4	15
5	15
5	15
7	15
10	15
7	15
5	15
11	15
11	15
4	15
4	15
10	15
5	15
4	15
5	15
10	15
7	15
5	15
4	15
5	15
7	15
5	15
4	15
7	15
5	15
5	15
5	15
5	15
7	15
5	15
11	15
11	15
4	15
6	15
5	15
5	15
5	15
5	15
7	15
5	15
7	15
5	15
4	15
7	15
11	15
3	15
5	15
4	15
5	15
5	15
5	15
4	15
10	15
4	15
4	15
4	16
5	16
11	16
3	16
2	16
5	16
4	16
11	16
5	16
5	16
2	16
9	16
12	16
8	16
8	16
10	16
8	16
4	16
5	16
8	16
4	16
8	16
8	16
4	16
11	16
8	16
8	16
8	16
4	16
8	16
8	16
8	16
4	16
10	16
10	16
4	16
8	16
7	16
5	16
5	16
8	16
7	16
8	16
4	16
8	16
5	16
5	16
5	16
8	16
8	16
8	16
11	16
4	16
4	16
5	16
4	16
8	16
5	16
5	16
5	16
12	16
5	16
8	16
5	16
4	16
8	16
6	16
8	16
4	16
5	16
9	16
8	16
7	16
8	16
8	16
7	16
8	16
8	16
5	16
8	16
3	16
8	16
5	16
9	16
8	16
8	16
5	16
4	16
4	16
10	16
5	16
5	16
4	16
11	16
12	16
11	16
7	16
2	16
3	16
9	16
5	16
8	16
7	16
3	16
8	16
4	16
8	16
8	16
8	16
8	16
8	16
8	16
8	16
4	16
8	16
3	16
5	16
10	16
10	16
4	16
12	16
8	16
4	16
2	16
8	16
4	16
8	16
4	16
7	16
5	16
12	16
8	16
6	16
5	16
8	16
4	16
5	16
8	16
8	16
8	16
2	16
4	16
9	16
8	16
8	16
10	16
4	16
2	16
4	16
5	16
12	16
3	16
8	16
8	16
5	16
5	16
8	16
5	16
8	16
8	16
7	16
3	16
11	16
12	16
8	16
4	16
8	16
6	16
9	16
4	16
8	16
12	16
11	16
4	16
12	16
12	16
9	16
4	16
2	16
4	16
5	16
8	16
10	16
12	16
11	16
11	16
12	16
10	16
4	16
3	16
4	16
5	16
3	16
14	16
12	16
12	16
4	16
12	16
12	16
12	16
12	16
3	16
3	16
8	16
5	16
6	16
8	16
4	16
7	16
7	16
2	16
4	16
5	16
4	16
5	16
4	16
8	16
11	16
8	16
5	16
4	16
4	16
3	16
5	16
5	16
5	16
11	16
12	16
4	16
2	16
4	16
4	16
7	16
7	16
4	16
3	16
4	16
5	16
5	16
4	16
8	16
4	16
4	16
3	16
5	16
12	16
5	16
5	16
8	16
5	16
4	16
4	16
7	16
8	16
8	16
4	16
5	16
4	16
11	16
5	16
4	16
3	16
11	16
5	16
4	16
4	16
12	16
11	16
11	16
11	16
11	16
4	16
12	16
4	16
5	16
5	16
10	16
5	16
8	16
8	16
5	16
4	16
4	16
4	16
5	16
4	16
8	16
8	16
4	16
7	16
5	16
5	16
7	16
4	16
12	16
4	16
8	16
12	16
5	16
5	16
9	16
8	16
8	16
4	16
4	16
5	16
8	16
8	16
4	16
4	16
4	16
4	16
5	16
8	16
4	16
5	16
4	16
5	16
5	16
4	16
6	16
7	16
5	16
10	16
5	16
7	16
8	16
7	16
12	16
12	16
12	16
12	16
12	16
6	16
12	16
11	16
12	16
5	16
12	16
12	16
8	16
4	16
8	16
7	16
8	16
8	16
6	16
7	16
4	16
8	16
5	16
4	16
3	16
4	16
8	16
7	16
8	16
8	16
5	16
2	16
4	16
2	16
8	16
4	16
8	16
12	16
5	16
11	16
12	16
11	16
3	16
4	16
5	16
5	16
5	16
6	16
10	16
8	16
6	16
8	16
5	16
4	16
5	16
8	16
8	16
5	16
8	16
5	16
9	16
5	16
8	16
6	16
8	16
6	16
5	16
4	16
11	16
6	16
3	16
11	16
12	16
12	16
4	16
8	16
11	16
8	16
8	16
5	16
5	16
8	16
8	16
5	16
8	16
5	16
8	16
8	16
8	16
5	16
8	16
3	16
5	16
8	16
9	16
4	16
8	16
2	16
4	16
4	16
8	16
5	16
11	16
2	16
12	16
2	16
5	16
4	16
4	16
5	16
9	16
8	16
7	16
9	16
9	16
5	16
8	16
4	16
5	16
8	16
4	16
4	16
8	16
5	16
8	16
7	16
4	16
10	16
7	16
7	16
6	16
8	16
5	16
8	16
4	16
4	16
4	16
7	16
8	16
7	16
8	16
5	16
14	16
4	16
4	16
11	16
6	16
2	16
4	16
4	16
12	16
12	16
4	16
11	16
5	16
10	16
3	16
5	16
8	16
4	16
8	16
5	16
5	16
4	16
7	16
8	16
4	16
5	16
8	16
4	16
7	16
5	16
4	16
3	16
4	16
12	16
8	16
11	16
11	16
11	16
5	16
5	16
5	16
4	16
5	16
5	16
4	16
6	16
8	16
4	16
5	16
8	16
5	16
7	16
4	16
12	16
5	16
12	16
12	16
5	16
12	16
11	16
4	16
8	16
7	16
7	16
8	16
9	16
11	16
8	16
5	16
6	16
4	16
8	16
5	16
5	16
6	16
8	16
7	16
4	16
4	16
8	16
4	16
5	16
4	16
5	16
8	16
7	16
6	16
10	16
8	16
4	16
4	16
8	16
8	16
4	16
4	16
12	16
5	16
5	16
3	16
8	16
8	16
5	16
7	16
7	16
8	16
3	16
5	16
8	16
5	16
4	16
5	16
4	16
8	16
4	16
5	16
10	16
5	16
8	16
5	16
10	16
4	16
8	16
4	16
5	16
5	16
4	16
8	16
12	16
12	16
11	16
12	16
4	16
12	16
2	16
12	16
4	16
12	16
4	16
11	16
10	16
10	16
9	16
11	16
2	16
3	16
7	16
11	16
8	16
7	16
4	16
8	16
4	16
7	16
4	16
10	16
4	16
6	16
6	16
4	16
8	16
11	16
11	16
12	16
5	16
5	16
2	16
4	16
8	16
4	16
4	16
5	16
4	16
5	16
5	16
5	16
4	16
8	16
4	16
8	16
5	16
5	16
8	16
5	16
5	16
4	16
8	16
5	16
5	16
5	16
8	16
8	16
8	16
8	16
4	16
9	16
5	16
8	16
5	16
5	16
8	16
8	16
4	16
8	16
8	16
8	16
4	16
8	16
5	16
7	16
5	16
5	16
8	16
4	16
8	16
5	16
8	16
5	16
5	16
11	16
4	16
4	16
4	16
9	16
8	16
8	16
8	16
8	16
8	16
3	16
8	16
7	16
5	16
3	16
5	16
11	16
5	16
5	16
4	16
12	16
4	16
5	16
5	16
5	16
4	16
6	16
10	16
6	16
4	16
5	16
4	16
11	16
4	16
11	16
9	16
4	16
11	16
9	16
4	16
4	16
11	16
9	16
4	16
5	16
8	16
5	16
9	16
4	16
12	16
8	16
4	16
5	16
7	16
7	16
4	16
8	16
8	16
8	16
4	16
7	16
4	16
8	16
8	16
8	16
8	16
8	16
5	16
5	16
2	16
5	16
7	16
8	16
11	16
5	16
8	16
8	16
8	16
4	16
12	16
8	16
7	16
10	16
8	16
5	16
8	16
8	16
7	16
11	16
8	16
12	16
4	16
4	16
9	16
11	16
5	16
10	16
3	16
5	16
5	16
8	16
8	16
8	16
10	16
8	16
8	16
9	16
9	16
5	16
6	16
5	16
5	16
4	16
4	16
5	16
8	16
9	16
5	16
4	16
4	16
4	16
5	16
4	16
4	16
11	16
5	16
4	16
4	16
5	16
5	16
4	16
7	16
4	16
11	16
7	16
7	16
11	16
4	16
4	16
4	16
4	16
9	16
11	16
5	16
4	16
5	16
5	16
7	16
5	16
11	16
5	16
4	16
5	16
7	16
7	16
5	16
7	16
4	16
11	16
5	16
4	16
5	16
11	16
8	16
9	16
4	16
5	16
4	16
4	16
5	16
3	16
5	16
7	16
4	16
4	16
5	16
5	16
7	16
4	16
7	16
7	16
9	16
5	16
4	16
4	16
5	16
7	16
7	16
4	16
5	16
7	16
8	16
5	16
4	16
4	16
5	16
7	16
7	16
12	16
11	16
4	16
11	16
7	16
8	16
11	16
11	16
7	16
5	16
5	16
4	16
11	16
5	16
5	16
4	16
5	16
8	16
5	16
11	16
4	16
4	16
7	16
5	16
5	16
4	16
12	16
4	16
4	16
11	16
7	16
4	16
4	16
7	16
5	16
3	16
7	16
4	16
4	16
4	16
11	16
4	16
5	16
8	16
5	16
5	16
4	16
5	16
10	16
11	16
5	16
5	16
5	16
4	16
9	16
4	16
5	16
4	16
4	16
4	16
5	16
7	16
4	16
9	16
11	16
9	16
7	16
7	16
12	16
10	16
5	16
11	16
5	16
5	16
7	16
7	16
5	16
11	16
11	16
4	16
10	16
5	16
11	16
4	16
4	16
8	16
7	16
4	16
7	16
5	16
4	16
4	16
10	16
4	16
9	16
5	16
4	16
3	16
5	16
5	16
7	16
3	16
11	16
4	16
4	16
9	16
7	16
7	16
4	16
7	16
8	16
8	16
4	16
4	16
8	16
4	16
5	16
5	16
8	16
5	16
4	16
7	16
4	16
5	16
8	16
8	16
11	17
5	17
11	17
7	17
5	17
4	17
8	17
8	17
2	17
3	17
10	17
4	17
6	17
5	17
5	17
10	17
8	17
4	17
4	17
8	17
8	17
5	17
5	17
5	17
6	17
5	17
10	17
4	17
4	17
5	17
8	17
4	17
8	17
8	17
10	17
8	17
8	17
12	17
12	17
10	17
7	17
5	17
12	17
4	17
9	17
4	17
7	17
12	17
10	17
10	17
5	17
5	17
5	17
5	17
5	17
8	17
8	17
8	17
8	17
10	17
8	17
5	17
8	17
4	17
4	17
4	17
6	17
5	17
9	17
8	17
8	17
4	17
3	17
5	17
9	17
3	17
10	17
7	17
8	17
5	17
9	17
5	17
11	17
2	17
5	17
8	17
8	17
4	17
9	17
8	17
7	17
8	17
8	17
8	17
8	17
10	17
5	17
4	17
9	17
8	17
4	17
8	17
8	17
8	17
9	17
12	17
4	17
3	17
11	17
12	17
8	17
8	17
8	17
7	17
5	17
7	17
8	17
7	17
7	17
8	17
8	17
5	17
5	17
5	17
4	17
4	17
4	17
4	17
11	17
2	17
4	17
7	17
6	17
8	17
5	17
8	17
10	17
8	17
5	17
8	17
9	17
8	17
5	17
7	17
8	17
8	17
7	17
5	17
11	17
4	17
7	17
9	17
5	17
8	17
4	17
8	17
8	17
7	17
3	17
3	17
5	17
4	17
4	17
9	17
5	17
4	17
6	17
4	17
5	17
8	17
4	17
8	17
8	17
4	17
4	17
7	17
8	17
4	17
7	17
5	17
11	17
10	17
7	17
10	17
7	17
5	17
8	17
11	17
12	17
8	17
9	17
8	17
5	17
8	17
5	17
12	17
4	17
5	17
11	17
12	17
4	17
5	17
5	17
12	17
4	17
11	17
12	17
4	17
12	17
4	17
4	17
4	17
5	17
8	17
10	17
8	17
4	17
12	17
4	17
7	17
9	17
10	17
8	17
8	17
5	17
4	17
5	17
2	17
4	17
4	17
12	17
11	17
4	17
11	17
4	17
4	17
7	17
7	17
11	17
9	17
9	17
10	17
4	17
7	17
4	17
4	17
4	17
4	17
4	17
4	17
4	17
4	17
5	17
5	17
3	17
4	17
8	17
5	17
5	17
12	17
5	17
4	17
11	17
4	17
4	17
4	17
5	17
4	17
8	17
12	17
4	17
8	17
5	17
8	17
8	17
4	17
6	17
8	17
5	17
4	17
11	17
10	17
4	17
4	17
4	17
4	17
12	17
5	17
5	17
10	17
5	17
11	17
4	17
4	17
10	17
6	17
6	17
4	17
5	17
12	17
11	17
12	17
11	17
8	17
8	17
5	17
4	17
8	17
4	17
3	17
5	17
8	17
4	17
3	17
4	17
3	17
10	17
4	17
5	17
7	17
8	17
8	17
10	17
5	17
5	17
8	17
4	17
8	17
6	17
5	17
11	17
8	17
5	17
4	17
8	17
8	17
8	17
5	17
8	17
4	17
3	17
8	17
8	17
5	17
4	17
8	17
5	17
11	17
8	17
9	17
6	17
7	17
4	17
7	17
4	17
8	17
10	17
2	17
4	17
8	17
5	17
8	17
7	17
10	17
3	17
8	17
4	17
5	17
12	17
2	17
5	17
5	17
10	17
12	17
4	17
9	17
2	17
8	17
8	17
5	17
8	17
12	17
11	17
5	17
7	17
4	17
12	17
4	17
4	17
4	17
8	17
7	17
8	17
8	17
4	17
8	17
6	17
5	17
8	17
4	17
8	17
7	17
7	17
5	17
7	17
7	17
9	17
4	17
5	17
4	17
10	17
4	17
5	17
12	17
7	17
8	17
11	17
4	17
8	17
8	17
8	17
7	17
5	17
5	17
12	17
4	17
5	17
3	17
12	17
5	17
11	17
4	17
5	17
12	17
4	17
5	17
11	17
5	17
9	17
8	17
8	17
8	17
5	17
4	17
11	17
11	17
4	17
3	17
4	17
5	17
5	17
8	17
12	17
8	17
6	17
8	17
8	17
6	17
8	17
5	17
7	17
8	17
8	17
5	17
8	17
7	17
4	17
5	17
3	17
4	17
4	17
2	17
4	17
4	17
4	17
11	17
10	17
4	17
11	17
5	17
4	17
4	17
8	17
12	17
5	17
5	17
4	17
5	17
4	17
5	17
5	17
5	17
8	17
8	17
8	17
8	17
8	17
6	17
4	17
5	17
4	17
5	17
8	17
4	17
4	17
7	17
12	17
8	17
5	17
10	17
4	17
4	17
12	17
12	17
4	17
3	17
8	17
7	17
8	17
8	17
5	17
2	17
5	17
8	17
6	17
8	17
5	17
8	17
9	17
5	17
8	17
5	17
5	17
5	17
7	17
9	17
8	17
8	17
10	17
8	17
5	17
5	17
8	17
8	17
3	17
5	17
9	17
9	17
4	17
4	17
8	17
6	17
5	17
5	17
8	17
8	17
4	17
4	17
8	17
4	17
8	17
8	17
4	17
5	17
5	17
4	17
4	17
12	17
11	17
11	17
5	17
4	17
12	17
4	17
12	17
4	17
12	17
5	17
5	17
8	17
8	17
5	17
5	17
5	17
8	17
4	17
4	17
7	17
5	17
5	17
5	17
5	17
8	17
5	17
10	17
11	17
3	17
11	17
4	17
4	17
2	17
5	17
2	17
8	17
4	17
2	17
5	17
8	17
4	17
5	17
3	17
6	17
5	17
8	17
4	17
5	17
5	17
5	17
12	17
11	17
4	17
12	17
4	17
3	17
11	17
11	17
5	17
11	17
5	17
4	17
8	17
4	17
8	17
5	17
8	17
8	17
8	17
4	17
4	17
5	17
8	17
4	17
5	17
5	17
5	17
5	17
4	17
4	17
4	17
11	17
12	17
11	17
4	17
12	17
4	17
5	17
8	17
5	17
5	17
5	17
8	17
8	17
5	17
4	17
5	17
5	17
10	17
4	17
4	17
4	17
4	17
10	17
5	17
8	17
3	17
3	17
8	17
5	17
5	17
8	17
5	17
5	17
8	17
8	17
4	17
7	17
5	17
10	17
4	17
8	17
5	17
5	17
5	17
10	17
7	17
2	17
4	17
8	17
5	17
8	17
3	17
5	17
8	17
5	17
3	17
8	17
5	17
8	17
8	17
5	17
2	17
4	17
12	17
4	17
4	17
11	17
4	17
4	17
5	17
4	17
4	17
4	17
8	17
5	17
8	17
7	17
4	17
12	17
12	17
5	17
4	17
12	17
12	17
12	17
12	17
12	17
4	17
11	17
10	17
4	17
5	17
5	17
9	17
6	17
4	17
8	17
5	17
4	17
5	17
12	17
14	17
5	17
9	17
8	17
9	17
7	17
5	17
5	17
8	17
9	17
9	17
8	17
7	17
8	17
8	17
8	17
5	17
4	17
12	17
6	17
11	17
8	17
7	17
8	17
7	17
7	17
7	17
8	17
5	17
9	17
7	17
8	17
5	17
8	17
12	17
5	17
5	17
12	17
3	17
5	17
5	17
8	17
4	17
8	17
8	17
9	17
5	17
8	17
5	17
4	17
8	17
8	17
8	17
8	17
5	17
5	17
8	17
8	17
5	17
7	17
8	17
5	17
5	17
5	17
5	17
8	17
4	17
8	17
8	17
5	17
8	17
8	17
8	17
5	17
5	17
8	17
7	17
8	17
4	17
5	17
7	17
8	17
8	17
4	17
5	17
4	17
5	17
8	17
5	17
8	17
7	17
8	17
4	17
5	17
8	17
5	17
5	17
11	17
12	17
4	17
4	17
5	17
5	17
3	17
11	17
5	17
12	17
3	17
8	17
5	17
3	17
5	17
4	17
4	17
11	17
12	17
11	17
4	17
8	17
6	17
8	17
8	17
5	17
8	17
8	17
3	17
4	17
8	17
5	17
9	17
7	17
7	17
5	17
8	17
5	17
11	17
12	17
5	17
9	17
2	17
11	17
5	17
6	17
8	17
4	17
5	17
8	17
10	17
8	17
8	17
5	17
5	17
8	17
5	17
5	17
5	17
8	17
8	17
8	17
5	17
8	17
9	17
2	17
8	17
5	17
8	17
10	17
5	17
5	17
8	17
2	17
5	17
8	17
7	17
9	17
8	17
5	17
7	17
10	17
5	17
11	17
4	17
4	17
11	17
4	17
11	17
8	17
4	17
5	17
12	17
9	17
4	17
4	17
12	17
4	17
4	17
12	17
8	17
5	17
8	17
8	17
5	17
7	17
9	17
10	17
8	17
8	17
9	17
8	17
9	17
11	17
4	17
4	17
5	17
11	17
12	17
5	17
4	17
3	17
11	17
4	17
12	17
4	17
4	17
8	17
4	17
5	17
7	17
8	17
5	17
10	17
4	17
5	17
11	17
11	17
4	17
4	17
4	17
11	17
8	17
7	17
8	17
8	17
7	17
10	17
5	17
5	17
5	17
4	17
9	17
4	17
11	17
7	17
4	17
5	17
4	17
7	17
4	17
7	17
4	17
5	17
10	17
4	17
5	17
4	17
9	17
11	17
7	17
4	17
4	17
7	17
4	17
4	17
7	17
7	17
8	17
7	17
5	17
11	17
4	17
4	17
4	17
4	17
11	17
4	17
5	17
4	17
5	17
9	17
5	17
9	17
3	17
7	17
5	17
3	17
10	17
5	17
7	17
7	17
5	17
11	17
7	17
7	17
7	17
5	17
5	17
5	17
5	17
3	17
11	17
5	17
11	17
5	17
5	17
5	17
9	17
10	17
12	17
5	17
4	17
5	17
8	17
11	17
4	17
11	17
4	17
4	17
8	17
7	17
11	17
11	17
4	17
5	17
5	17
4	17
7	17
5	17
4	17
5	17
7	17
5	17
11	17
5	17
4	17
4	17
5	17
7	17
5	17
9	17
4	17
4	17
5	17
5	17
